9780679867128,Daisy-Head Mayzie,Dr. Seuss,3.87,eng,56,15.99
9781565847040,Dr. Seuss Goes to War: The World War II Editorial Cartoons of Theodor Seuss Geisel,Richard H. Minear/Art Spiegelman/Dr. Seuss,4.16,eng,272,15.99
9780375834967,Dr. Seuss's ABC (Book & CD),Dr. Seuss,4.08,eng,64,15.99
9780865164710,Cattus Petasatus: The Cat in the Hat in Latin,Dr. Seuss/Jennifer Morrish Tunberg/Terence Tunberg/Terence O. Tunberg/Guenevera Tunberg/Terentio Tunberg,4.17,lat,75,15.99
9780007169979,Ten Apples Up On Top!,Theo LeSieg/Dr. Seuss/Roy McKie,4.12,eng,62,15.99
9780062516596,The Legacy of Luna: The Story of a Tree  a Woman  and the Struggle to Save the Redwoods,Julia Butterfly Hill,3.95,eng,262,15.99
9780141185262,Pale Fire,Vladimir Nabokov,4.15,eng,246,15.99
9780691089577,Nabokov's Pale Fire: The Magic of Artistic Discovery,Brian Boyd,4.22,eng,320,15.99
9781883011192,Novels 1955–1962: Lolita / Pnin / Pale Fire / Lolita: A Screenplay,Vladimir Nabokov/Brian Boyd,4.41,eng,916,15.99
9780747553465,A Friend of the Earth,T. Coraghessan Boyle,3.67,eng,275,15.99
9781400078431,The Year of Magical Thinking,Joan Didion,3.89,eng,227,15.99
9780940322783,Seduction and Betrayal: Women and Literature,Elizabeth Hardwick/Joan Didion,4.01,eng,224,15.99
9780679745396,After Henry,Joan Didion,3.83,eng,320,15.99
9788520918869,O Ano do Pensamento Mágico,Joan Didion,3.89,por,224,15.99
9780740720123,Another Day in Paradise: The Fourth Sherman's Lagoon Collection,Jim Toomey,4.35,eng,130,15.99
9780740721946,Another Day in Cubicle Paradise,Scott Adams,4.01,eng,128,15.99
9780140620627,Moby Dick,Herman Melville,3.50,eng,536,15.99
9780142000083,Moby-Dick,Herman Melville/Nathaniel Philbrick,3.50,en-US,625,15.99
9780679783275,Moby-Dick; or  The Whale,Herman Melville/Rockwell Kent/Elizabeth Hardwick,3.50,eng,896,15.99
9780810119116,Moby Dick  or The Whale,Herman Melville/Harrison Hayford/Hershel Parker,3.50,en-US,573,15.99
9780385492164,The Girl in the Flammable Skirt,Aimee Bender,3.88,eng,192,15.99
9781844670222,Planet of Slums,Mike  Davis,3.92,eng,228,15.99
9781859843826,Late Victorian Holocausts: El Niño Famines and the Making of the Third World,Mike  Davis,4.11,eng,474,15.99
9781931859356,No One Is Illegal: Fighting Racism and State Violence on the U.S.-Mexico Border,Justin Akers Chacón/Mike  Davis,4.08,eng,240,15.99
9780743265690,Days Between Stations,Steve Erickson,4.00,eng,256,15.99
9780752864327,The Bourne Identity (Jason Bourne  #1),Robert Ludlum,4.02,eng,566,15.99
9780140307375,Little Plum,Rumer Godden/Jean Primrose,4.22,eng,144,15.99
9780064405447,Betsy's Wedding (Betsy-Tacy  #10),Maud Hart Lovelace/Vera Neville,4.31,en-US,260,15.99
9780064405454,Betsy and the Great World (Betsy-Tacy  #9),Maud Hart Lovelace/Vera Neville,4.14,eng,321,15.99
9780064400992,Betsy and Tacy Go Over the Big Hill (Betsy-Tacy  #3),Maud Hart Lovelace/Lois Lenski,4.18,en-US,192,15.99
9780971316829,Maud Hart Lovelace's Deep Valley: A Guidebook of Mankato Places in the Betsy-Tacy Series,Julie A. Schrader,4.29,eng,325,15.99
9780873512695,Early Candlelight,Maud Hart Lovelace/Rhoda R. Gilman,3.69,eng,342,15.99
9780064405461,Betsy and Joe (Betsy-Tacy  #8),Maud Hart Lovelace/Vera Neville,4.31,eng,336,15.99
9780064405478,Betsy Was a Junior (Betsy-Tacy  #7),Maud Hart Lovelace/Vera Neville,4.17,en-US,320,15.99
9780690134490,Betsy and Tacy Go Downtown (Betsy-Tacy  #4),Maud Hart Lovelace/Lois Lenski,4.21,eng,180,15.99
9780064408585,Emily of Deep Valley (Deep Valley  #2),Maud Hart Lovelace/Vera Neville,4.23,eng,304,15.99
9780064400961,Betsy-Tacy (Betsy-Tacy  #1),Maud Hart Lovelace/Lois Lenski,4.07,en-US,144,15.99
9781416916178,Five Little Peppers and How They Grew (Five Little Peppers  #1),Margaret Sidney,4.03,eng,352,15.99
9780440400356,Five Little Peppers at School,Margaret Sidney/Barbara Cooney,3.92,eng,320,15.99
9780929093093,All-of-a-Kind Family Uptown (All-of-a-Kind-Family  #4),Sydney Taylor,4.28,eng,160,15.99
9780385732956,All-of-a-Kind Family (All-of-a-Kind-Family  #1),Sydney Taylor,4.22,eng,188,15.99
9780020419709,Winter Cottage,Carol Ryrie Brink,4.15,eng,178,15.99
9780688320140,Eddie's Valuable Property,Carolyn Haywood,4.09,eng,192,15.99
9780765316110,Empire (Empire  #1),Orson Scott Card,3.43,en-US,352,15.99
9780765309044,Treason,Orson Scott Card,3.90,eng,288,15.99
9780765347985,First Meetings in Ender's Universe (Ender's Saga  #0.5),Orson Scott Card,3.84,eng,212,15.99
9780765341174,Sarah (Women of Genesis  #1),Orson Scott Card,3.88,eng,341,15.99
9780765341297,Rachel & Leah (Women of Genesis  #3),Orson Scott Card,3.85,en-GB,368,15.99
9780898794168,How to Write Science Fiction and Fantasy,Orson Scott Card,3.90,eng,140,15.99
9780312876067,Saints,Orson Scott Card,3.54,eng,608,15.99
9780061093999,Homebody,Orson Scott Card,3.39,eng,430,15.99
9780765341280,Rebekah (Women of Genesis  #2),Orson Scott Card,3.84,eng,416,15.99
9780812550757,Speaker for the Dead (Ender's Saga  #2),Orson Scott Card,4.07,eng,382,15.99
9780812524260,Red Prophet (Tales of Alvin Maker  #2),Orson Scott Card,3.79,en-US,311,15.99
9780812532616,The Call of Earth (Homecoming  #2),Orson Scott Card,3.58,eng,352,15.99
9781593974800,Shadow of the Hegemon (Shadow  #2),Orson Scott Card/David Birney/Scott Brick/Gabrielle de Cuir/Scott Sowers,3.95,eng,13,15.99
9780345482402,Enchantment,Orson Scott Card,3.90,eng,422,15.99
9780399245497,Voyage of Slaves (Flying Dutchman  #3),Brian Jacques/David Elliot,4.13,en-US,356,15.99
9780399242083,High Rhulain (Redwall  #18),Brian Jacques/David Elliot,4.12,eng,341,15.99
9780142501528,Salamandastron (Redwall  #5),Brian Jacques/Gary Chalk,4.07,en-US,400,15.99
9780142501092,The Legend of Luke (Redwall  #12),Brian Jacques,4.00,eng,374,15.99
9781862301382,Redwall (Redwall  #1),Brian Jacques,4.12,eng,352,15.99
9780142501184,Castaways of the Flying Dutchman (Flying Dutchman  #1),Brian Jacques/Ian Schoenherr,3.98,eng,356,15.99
9780142401422,Outcast of Redwall (Redwall  #8),Brian Jacques,3.92,en-US,368,15.99
9780142402481,Triss (Redwall  #15),Brian Jacques/Allan Curless,3.99,eng,389,15.99
9780142401989,A Redwall Winter's Tale,Brian Jacques/Christopher Denise,4.13,en-US,72,15.99
9780843174205,Mr. Impossible,Roger Hargreaves,3.95,eng,32,15.99
9780843121100,Mr. Christmas,Roger Hargreaves/Adam Hargreaves,3.65,eng,40,15.99
9780843178388,Mr. Bump,Roger Hargreaves,4.03,eng,32,15.99
9780843121315,Little Miss Birthday,Roger Hargreaves/Adam Hargreaves,4.02,eng,32,15.99
9780843175042,Little Miss Lucky,Roger Hargreaves,3.82,eng,32,15.99
9781405211994,Mr. Happy,Roger Hargreaves,3.98,eng,36,15.99
9780843124927,Mr. Jelly and the Pirates,Roger Hargreaves/Adam Hargreaves,3.82,eng,32,15.99
9780679801245,Grandma Baa (Easy Peasy People),Roger Hargreaves/Gray Jolliffe,4.12,eng,32,15.99
9780679801153,Bill Buzz,Roger Hargreaves/Gray Jolliffe,4.67,eng,32,15.99
9780679801252,Gary Grizzle,Roger Hargreaves/Gray Jolliffe,4.33,eng,32,15.99
9780679801269,Charlie Oink,Roger Hargreaves/Gray Jolliffe,4.33,eng,32,15.99
9782010189142,Madame Je-Sais-Tout,Roger Hargreaves,3.77,fre,36,15.99
9780385074575,The Poppy Seed Cakes,Margery Clark/Maud Petersham/Miska Petersham,4.37,eng,158,15.99
9780689707490,Cloudy With a Chance of Meatballs (Cloudy with a Chance of Meatballs  #1),Judi Barrett/Ron Barrett,4.16,eng,32,15.99
9780689305641,The Wind Thief,Judi Barrett/Diane Dawson Hearn,3.80,eng,32,15.99
9781595191359,Animales No Se Visten  Los (Animals Should Definitely Not Wear Clothing) with CD,Judi Barrett/Ron Barrett,4.11,eng,32,15.99
9780060753108,Beauty,Robin McKinley,4.05,eng,325,15.99
9780142302330,A Robin McKinley Collection: Spindle's End  The Hero and the Crown and The Blue Sword (Folktales #1-3),Robin McKinley,4.39,eng,1008,15.99
9780441012398,Deerskin,Robin McKinley,3.89,en-US,384,15.99
9780515138818,Sunshine,Robin McKinley,3.85,eng,405,15.99
9780441005833,Rose Daughter,Robin McKinley,3.77,eng,304,15.99
9780698119604,The Door in the Hedge,Robin McKinley,3.68,eng,224,15.99
9780152000172,The Stone Fey,Robin McKinley/John Clapp,3.36,eng,64,15.99
9780451528827,Anne of Green Gables (Anne of Green Gables  #1),L.M. Montgomery,4.25,eng,320,15.99
9781419326967,Anne of Green Gables,L.M. Montgomery/Barbara Caruso,4.25,en-US,9,15.99
9780553560688,The Road to Yesterday (Anne of Green Gables  #9),L.M. Montgomery,3.84,eng,403,15.99
9780448400631,Anne of Avonlea,L.M. Montgomery/Clare Sieffert,4.23,eng,315,15.99
9780679729976,The Stories of Vladimir Nabokov,Vladimir Nabokov,4.30,eng,685,15.99
9780141185873,The Gift,Vladimir Nabokov/Michael Scammell/Dmitri Nabokov,4.00,eng,406,15.99
9780156027755,Lectures on Literature,Vladimir Nabokov/Fredson Bowers/John Updike,4.34,eng,385,15.99
9781883011185,Novels & Memoirs 1941–1951: The Real Life of Sebastian Knight / Bend Sinister / Speak  Memory,Vladimir Nabokov/Brian Boyd,4.36,eng,734,15.99
9780691024714,The American Years,Brian Boyd,4.33,eng,800,15.99
9780811216746,Laughter in the Dark,Vladimir Nabokov,3.97,eng,292,15.99
9780679727224,The Luzhin Defense,Vladimir Nabokov/Michael Scammell,3.95,eng,256,15.99
9780312353261,A Woman of Substance (Emma Harte Saga #1),Barbara Taylor Bradford,4.18,eng,928,15.99
9780312354602,The Ravenscar Dynasty (Ravenscar  #1),Barbara Taylor Bradford,3.63,en-US,484,15.99
9780972167482,Dark Birthright,Jeanne Treat/Jane Starr Weils,3.63,eng,429,15.99
9780743471220,Birthright (Diablo: The Sin War  #1),Richard A. Knaak,3.74,eng,326,15.99
9780060278427,Laura's Album: A Remembrance Scrapbook of Laura Ingalls Wilder,William   Anderson/Laura Ingalls Wilder,4.30,eng,80,15.99
9781400307845,Writings to Young Women from Laura Ingalls Wilder: On Wisdom and Virtues (Writings to Young Women on Laura Ingalls Wilder #1),Laura Ingalls Wilder/Stephen W. Hines,3.99,eng,113,15.99
9781400307852,Writings to Young Women from Laura Ingalls Wilder: On Life as a Pioneer Woman (Writings to Young Women from Laura Ingalls Wilder #2),Laura Ingalls Wilder/Stephen W. Hines,3.92,eng,116,15.99
9780060724917,A Little House Traveler: Writings from Laura Ingalls Wilder's Journeys Across America,Laura Ingalls Wilder,4.13,eng,352,15.99
9780060885526,Laura Ingalls Wilder: A Biography,William   Anderson,4.20,eng,256,15.99
9780064400817,West from Home: Letters of Laura Ingalls Wilder  San Francisco  1915  (Little House #11),Laura Ingalls Wilder/Roger Lea MacBride/Margot Patterson Doss,3.84,eng,124,15.99
9780064461962,The Laura Ingalls Wilder Country Cookbook,Laura Ingalls Wilder/William   Anderson,4.09,eng,160,15.99
9781400307869,Writings to Young Women on Laura Ingalls Wilder: As Told By Her Family  Friends  and Neighbors (Writings to Young Women on Laura Ingalls Wilder #3),Laura Ingalls Wilder/Stephen W. Hines,3.98,eng,128,15.99
9781400082797,The Laughing Jesus: Religious Lies and Gnostic Wisdom,Tim Freke/Peter Gandy,3.96,en-US,276,15.99
9780226505367,The Erotic Phenomenon,Jean-Luc Marion/Stephen E. Lewis,4.03,eng,248,15.99
9780810117495,The Phenomenon of Life: Toward a Philosophical Biology,Hans Jonas/Lawrence Vogel/Eleonore Jonas,4.24,eng,304,15.99
9780064407144,Down to the Bonny Glen (Little House: The Martha Years  #3),Melissa Wiley/Renée Graef,4.15,eng,321,15.99
9780380016365,Laura: The Life of Laura Ingalls Wilder,Donald Zochert,4.12,en-GB,241,15.99
9780064433730,Winter Days in the Big Woods,Laura Ingalls Wilder/Renée Graef,4.28,eng,32,15.99
9780060565091,The First Four Years (Little House  #9),Laura Ingalls Wilder/Cherry Jones,3.89,eng,3,15.99
9780064406925,Winter on the Farm,Laura Ingalls Wilder/Renée Graef/Jody Wheeler,4.15,eng,32,15.99
9780064434973,Summertime in the Big Woods,Laura Ingalls Wilder/Renée Graef,4.18,eng,40,15.99
9780064409902,Old Town in the Green Groves: Laura Ingalls Wilder's Lost Little House Years,Cynthia Rylant/Jim LaMarche,4.05,eng,176,15.99
9780385325332,Laura Ingalls Wilder's Fairy Poems,Laura Ingalls Wilder/Richard  Hull,3.99,eng,39,15.99
9781558491229,Constructing the Little House: Gender  Culture  and Laura Ingalls Wilder,Ann Romines,3.70,eng,304,15.99
9780060565084,These Happy Golden Years (Little House  #8),Laura Ingalls Wilder/Cherry Jones/Paul Woodiel,4.19,eng,7,15.99
9780060885380,Farmer Boy (Little House  #2),Laura Ingalls Wilder/Garth Williams,4.07,eng,357,15.99
9780060885434,Little Town on the Prairie  (Little House  #7),Laura Ingalls Wilder/Garth Williams,4.19,eng,374,15.99
9780064420815,Christmas Stories (Little House Chapter Books: Laura  #10),Laura Ingalls Wilder/Renée Graef/Heather Henson,4.21,eng,80,15.99
9780064462044,My Little House Crafts Book: 18 Projects from Laura Ingalls Wilder's,Carolyn Strom Collins/Christina Wyss Eriksson/Mary Collier,4.03,eng,64,15.99
9780064434874,Christmas in the Big Woods,Laura Ingalls Wilder/Renée Graef,4.20,eng,32,15.99
9780060885427,The Long Winter (Little House  #6),Laura Ingalls Wilder/Garth Williams,4.14,eng,422,15.99
9780064434942,A Little House Birthday,Laura Ingalls Wilder/Doris Ettlinger,4.14,eng,40,15.99
9780064434980,The Deer in the Wood,Laura Ingalls Wilder/Renée Graef,4.17,eng,32,15.99
9780060885458,The First Four Years  (Little House  #9),Laura Ingalls Wilder/Garth Williams,3.89,eng,126,15.99
9780064460903,The Little House Cookbook: Frontier Foods from Laura Ingalls Wilder's Classic Stories,Barbara M. Walker/Garth Williams,4.15,eng,256,15.99
9780060885397,Little House on the Prairie (Little House  #3),Laura Ingalls Wilder/Garth Williams,4.19,eng,309,15.99
9780064401586,Let the Hurricane Roar,Rose Wilder Lane,3.96,en-US,118,15.99
9780060885373,Little House in the Big Woods (Little House  #1),Laura Ingalls Wilder/Garth Williams,4.18,eng,198,15.99
9780789422132,Flowers (Eyewitness Explorers),David Burnie,3.85,eng,64,15.99
9780756616342,Animal: The Definitive Visual Guide to the World's Wildlife,David Burnie/Don E. Wilson,4.51,eng,624,15.99
9780786864027,The Making Of Disney's Animal Kingdom Theme Park,Melody Malmberg/Walt Disney Company,4.32,eng,192,15.99
9789707705739,El Reino Animal,Sergio Ramírez,3.69,spa,256,15.99
9780789458209,Tree (Eyewitness Books),David Burnie/Peter K. Chadwick,4.02,eng,64,15.99
9780783548814,Insects & Spiders,David Burnie,4.50,eng,64,15.99
9780375875267,The Prophet of Yonwood,Jeanne DuPrau,3.27,eng,289,15.99
9780060598976,Muhammad: A Prophet for Our Time,Karen Armstrong,4.08,eng,256,15.99
9781581345261,Prophet,Frank E. Peretti,3.94,en-US,416,15.99
9780922729364,Access the Power of Your Higher Self: Your Source of Inner Guidance and Spiritual Transformation (Pocket Guides to Practical Spirituality),Elizabeth Clare Prophet,4.21,en-GB,100,15.99
9780385410786,Hailstones and Halibut Bones,Mary O'Neill/John Wallner,4.31,en-US,64,15.99
9781857151374,The Second Sex,Simone de Beauvoir/H.M. Parshley/Margaret Crosland,4.12,eng,848,15.99
9780099744214,The Second Sex,Simone de Beauvoir/H.M. Parshley,4.12,eng,880,15.99
9780807011010,The Church and the Second Sex,Mary Daly,3.84,eng,231,15.99
9780195181302,Thomas Jefferson (Oxford Portraits),R.B. Bernstein,4.01,eng,253,15.99
9781557091840,The Jefferson Bible: The Life and Morals of Jesus of Nazareth,Thomas Jefferson,3.82,eng,103,15.99
9780448431451,Who Was Thomas Jefferson?,Dennis Brindell Fradin/Nancy Harrison/John   O'Brien,4.07,eng,103,15.99
9780345427052,The Man Who Listens to Horses,Monty Roberts/Lucy Grealy/Lawrence Scanlan,4.12,en-US,352,15.99
9780399154003,Under Orders (Sid Halley  #4),Dick Francis,3.87,eng,308,15.99
9780425194980,For Kicks,Dick Francis,4.00,eng,292,15.99
9780425201916,Forfeit,Dick Francis,3.94,eng,256,15.99
9780425194973,Dead Cert,Dick Francis,3.97,eng,277,15.99
9780425210765,Rat Race,Dick Francis,3.98,eng,304,15.99
9780425206959,Reflex,Dick Francis,4.07,eng,304,15.99
9780425199381,Decider,Dick Francis,3.99,eng,341,15.99
9780425196731,Slay Ride,Dick Francis,3.82,en-US,288,15.99
9780425208854,Bonecrack,Dick Francis,4.00,eng,304,15.99
9780515123463,Nerve,Dick Francis,4.04,eng,320,15.99
9780425199930,Break In (Kit Fielding  #1),Dick Francis,4.05,eng,320,15.99
9780425199169,Blood Sport,Dick Francis,3.89,eng,288,15.99
9780425208465,Straight,Dick Francis,4.05,eng,320,15.99
9780425197455,10 lb Penalty,Dick Francis,3.90,eng,320,15.99
9780425199831,Trial Run,Dick Francis,3.83,eng,272,15.99
9780425196748,Wild Horses,Dick Francis,3.91,eng,352,15.99
9780425194997,Field of Thirteen,Dick Francis,3.73,eng,304,15.99
9780449221396,Driving Force,Dick Francis,3.96,eng,384,15.99
9780515125603,Flying Finish,Dick Francis,3.97,eng,276,15.99
9780425202883,Bolt (Kit Fielding  #2),Dick Francis,4.04,eng,288,15.99
9780425207185,Come to Grief (Sid Halley  #3),Dick Francis,4.01,eng,384,15.99
9780425197059,Enquiry,Dick Francis,3.96,en-US,272,15.99
9780425198001,Odds Against (Sid Halley  #1),Dick Francis,4.06,eng,288,15.99
9780718132385,Banker,Dick Francis,4.06,eng,288,15.99
9780425203545,Whip Hand (Sid Halley  #2),Dick Francis,4.10,eng,304,15.99
9780449213308,A Jockey's Life: The Biography of Lester Piggott,Dick Francis,3.59,eng,468,15.99
9780449220498,The Dick Francis Treasury of Great Racing Stories,Dick Francis/John Welcome,3.79,eng,221,15.99
9780399143069,Come to Grief / Decider / Wild Horses,Dick Francis,4.09,eng,707,15.99
9780515125511,Odds Against,Dick Francis,4.06,eng,277,15.99
9780399244919,Eats  Shoots & Leaves: Why  Commas Really Do Make a Difference!,Lynne Truss/Bonnie Timmons,4.15,eng,32,15.99
9781861979339,Talk to the Hand: The Utter Bloody Rudeness of Everyday Life,Lynne Truss,3.33,eng,214,15.99
9780778801467,The Spice and Herb Bible,Ian Hemphill/Kate Hemphill,4.25,eng,606,15.99
9780393325171,Master and Commander (Aubrey/Maturin   #1),Patrick O'Brian,4.10,en-US,459,15.99
9780393325539,The Making of Master and Commander: The Far Side of the World,Tom McGregor,3.97,eng,168,15.99
9780786177837,The Ionian Mission (Aubrey/Maturin  #8),Patrick O'Brian/Simon Vance,4.32,eng,10,15.99
9780060584085,Her Master and Commander (Just Ask Reeves  #1),Karen Hawkins,3.80,eng,372,15.99
9780415936842,Strange Sounds: Music  Technology & Culture,Timothy D. Taylor,3.77,eng,278,15.99
9781582432908,Stanley Park,Timothy  Taylor,3.57,eng,436,15.99
9780385337632,Crow Lake,Mary Lawson,3.88,eng,324,15.99
9780312861872,Xenocide (Ender's Saga  #3),Orson Scott Card/Piotr W. Cholewa,3.79,eng,592,15.99
9780786712342,The Life of Sir Arthur Conan Doyle,John Dickson Carr/Daniel Stashower,4.01,eng,320,15.99
9780142002728,The Lost World (TV Tie-in),Arthur Conan Doyle/Philip Gooden,3.92,eng,224,15.99
9788497643658,Las aventuras de Sherlock Holmes,Arthur Conan Doyle/Javier Gomez Rea,4.33,eng,192,15.99
9780553383539,Wild Ducks Flying Backward,Tom Robbins,3.55,eng,272,15.99
9780684845777,Unlimited Power: The New Science Of Personal Achievement,Anthony Robbins/Kenneth H. Blanchard/Jason Winters,4.23,eng,448,15.99
9780721601946,Robbins and Cotran Review of Pathology,Edward C. Klatt/Vinay   Kumar,4.33,en-US,432,15.99
9780553379334,Fierce Invalids Home from Hot Climates,Tom Robbins,4.03,en-US,445,15.99
9781842430354,Jitterbug Perfume,Tom Robbins,4.25,eng,342,15.99
9780345418906,Life  the Universe and Everything (Hitchhiker's Guide to the Galaxy  #3),Douglas Adams,4.20,eng,224,15.99
9780330491235,So Long  and Thanks for All the Fish (Hitchhiker's Guide to the Galaxy  #4),Douglas Adams,4.09,eng,167,15.99
9780739332078,The Restaurant at the End of the Universe (The Hitchhiker's Guide to the Galaxy  #2),Douglas Adams/Martin  Freeman,4.22,eng,6,15.99
9782290053652,Starship Titanic,Terry Jones/Marie-Catherine Caillava,3.60,fre,189,15.99
9780330491198,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy  #1),Douglas Adams,4.22,eng,180,15.99
9780517599242,The Illustrated Hitchhiker's Guide To The Galaxy,Douglas Adams,4.35,eng,96,15.99
9782864603498,Margaret Atwood: The Handmaid's Tale,Hélène Greven-Borde,4.27,fre,108,15.99
9780385517218,Point to Point Navigation,Gore Vidal,3.70,eng,277,15.99
9781594865671,An Inconvenient Truth: The Planetary Emergency of Global Warming and What We Can Do About It,Al Gore,3.77,eng,328,15.99
9780140260892,Palimpsest,Gore Vidal,3.99,en-US,448,15.99
9780375708763,Lincoln,Gore Vidal,4.21,eng,672,15.99
9780375708732,Burr,Gore Vidal,4.07,eng,430,15.99
9780375758737,Comfort Me with Apples: More Adventures at the Table,Ruth Reichl,4.04,eng,302,15.99
9780965193771,Comfort Me With Apples,Ruth Reichl,4.04,eng,299,15.99
9780684852560,The Last Temptation of Christ,Nikos Kazantzakis/Peter A. Bien,4.16,eng,506,15.99
9780373692286,Her Last Temptation,Leslie Kelly,3.59,eng,207,15.99
9780312936914,The Last Temptation (Tony Hill & Carol Jordan  #3),Val McDermid,4.01,eng,496,15.99
9780571178568,The Last Temptation,Nikos Kazantzakis/Peter A. Bien,4.16,eng,589,15.99
9781844080083,Desert Dawn,Waris Dirie/Jeanne D'Haem,3.83,en-GB,240,15.99
9780688172374,Desert Flower,Waris Dirie/Cathleen Miller,4.15,eng,240,15.99
9781844082520,Desert Children,Waris Dirie/Corinna Milborn/Sheelagh Alabaster,3.71,en-US,240,15.99
9782226135513,L'Aube du désert,Waris Dirie/Jeanne d' Haem,3.83,fre,288,15.99
9780582435674,The Beach,Joanna Strange,3.84,eng,112,15.99
9780091881801,The Weekenders: Travels in the Heart of Africa,W.F. Deedes/Sue Ryan/Alex Garland/Tony Hawks/Andrew O'Hagan/Irvine Welsh/Giles Foden/Victoria Glendinning,3.16,eng,340,15.99
9780307264558,I Feel Bad About My Neck: And Other Thoughts on Being a Woman,Nora Ephron,3.69,eng,137,15.99
9780345487421,Feel the Fear . . . and Do It Anyway,Susan  Jeffers,4.03,eng,217,15.99
9780789488770,Touch & Feel: Animals Boxed Set,Jennifer Quasha/Deni Brown/Dawn Sirett,4.04,eng,36,15.99
9780060245603,Today I Feel Silly  Other Moods That Make My Day,Jamie Lee Curtis/Laura Cornell,4.16,en-US,40,15.99
9780789479310,My First Word Touch and Feel,Anne Millard,3.79,eng,12,15.99
9780807588970,When I Feel Angry,Nancy Cote/Cornelia Maude Spelman,3.98,eng,24,15.99
9780786818723,Violet's House: A Giant Touch-and-Feel Book (Baby Einstein),Julie Aigner-Clark/Nadeem Zaidi,4.00,eng,10,15.99
9780061131523,The White Masai,Corinne Hofmann/Peter Millar,3.45,eng,320,15.99
9780439401876,The Story of a Seagull and the Cat Who Taught Her to Fly,Luis Sepúlveda/Chris Sheban/Margaret Sayers Peden,4.14,eng,128,15.99
9788439710097,Ahora sabréis lo que es correr,Dave Eggers/María Victoria Alonso Blanco,3.63,spa,400,15.99
9780486428406,The Burgess Bird Book for Children,Thornton W. Burgess/Louis Agassiz Fuertes,4.31,eng,260,15.99
9780486437453,The Burgess Animal Book for Children,Thornton W. Burgess/Louis Agassiz Fuertes,4.26,eng,275,15.99
9780486280233,The Adventures of Jimmy Skunk,Thornton W. Burgess/Thea Kliros/Harrison Cady,4.14,eng,96,15.99
9780393315080,The Wanting Seed,Anthony Burgess,3.71,en-US,288,15.99
9780141182605,A Clockwork Orange,Anthony Burgess/Blake Morrison,3.99,eng,159,15.99
9780140274097,A Clockwork Orange,Anthony Burgess,3.99,eng,149,15.99
9783453164130,Clockwork Orange,Anthony Burgess,3.99,ger,235,15.99
9780413735904,A Clockwork Orange (Stage Play),Anthony Burgess,3.84,eng,51,15.99
9780786706310,One Hand Clapping,Anthony Burgess,3.82,eng,224,15.99
9780393316025,The Doctor is Sick,Anthony Burgess,3.62,eng,260,15.99
9780099468646,Earthly Powers,Anthony Burgess,4.16,eng,649,15.99
9780552771238,Past Mortem,Ben Elton,3.75,eng,460,15.99
9780552771832,This Other Eden,Ben Elton,3.72,eng,400,15.99
9780805079135,Saint-Exupéry,Stacy Schiff/Antoine de Saint-Exupéry,4.02,eng,560,15.99
9782070513284,Le Petit Prince,Antoine de Saint-Exupéry,4.31,fre,123,15.99
9780743477109,Macbeth,William Shakespeare,3.90,eng,249,15.99
9780812035711,Macbeth,William Shakespeare/Alan Durband,3.90,eng,224,15.99
9780446606981,Death of a Scriptwriter (Hamish Macbeth  #14),M.C. Beaton,3.79,eng,198,15.99
9780446614894,Death of a Poison Pen (Hamish Macbeth  #19),M.C. Beaton,3.83,en-US,227,15.99
9780446614726,Death of an Outsider (Hamish Macbeth  #3),M.C. Beaton,3.83,eng,194,15.99
9780764586026,Cliffs Notes on Shakespeare's Macbeth,Alex Went,3.59,en-US,112,15.99
9780446608282,Death of an Addict (Hamish Macbeth  #15),M.C. Beaton,3.80,eng,214,15.99
9780060088743,A Year in the Life of William Shakespeare: 1599,James Shapiro,4.09,eng,333,15.99
9780448439044,Who Was William Shakespeare?,Celeste Davidson Mannis/John   O'Brien,4.05,eng,105,15.99
9780517209486,Planet of the Apes,Pierre Boulle/Xan Fielding,3.95,en-US,192,15.99
9780060086213,Planet of the Apes: Colony,William T. Quick,3.62,eng,288,15.99
9781569716687,Planet of the Apes  Volume 1: Old Gods,Ian Edginton,2.62,eng,80,15.99
9780060086206,Planet of the Apes: The Fall,William T. Quick,2.92,eng,288,15.99
9780345251671,Return to the Planet of the Apes #2: Escape from Terror Lagoon,William Arrow,3.00,eng,0,15.99
9780345251220,Return to the Planet of the Apes:  Visions from Nowhere,William Arrow,3.33,eng,183,15.99
9781840233803,Planet of the Apes: The Human War,Ian Edginton,3.28,eng,72,15.99
9780891901631,Battle for the Planet of the Apes,David Gerrold/John William Corrington/Joyce Hooper Corrington,3.66,eng,158,15.99
9780307346605,World War Z: An Oral History of the Zombie War,Max Brooks,4.01,eng,342,15.99
9780375759239,The War of the Worlds,H.G. Wells/Arthur C. Clarke,3.82,eng,192,15.99
9780805076233,The Second World War: A Complete History,Martin  Gilbert,4.20,eng,928,15.99
9780688085872,A Short History of World War II,James L. Stokesbury,3.95,eng,416,15.99
9780517052259,The Complete Science Fiction Treasury of H.G. Wells,H.G. Wells,4.14,eng,0,15.99
9780486215310,Best Science Fiction Stories of H. G. Wells,H.G. Wells,3.84,eng,320,15.99
9780439574273,The Invisible Man,H.G. Wells,3.64,eng,208,15.99
9780451528018,The Hound of the Baskervilles,Arthur Conan Doyle/Anne Perry/Sidney Paget,4.11,eng,256,15.99
